DR;COD_ORGAO;REOP;ORGAO;DT_MOVIMENTO;SALDO_ATUAL;LIMITEVLR_LIMITE_ECT
TO;75301482;1;AC DOIS IRMAOS DO TOCANTINS;10/12/2020;0;10
TO;75301491;1;AC DUERE;10/12/2020;726,65;10
TO;75301504;1;AC FORMOSO DO ARAGUAIA;10/12/2020;429,52;10
TO;75301521;2;AC BABAÇULANDIA;10/12/2020;0;10
TO;75301547;1;AC TEOTONIO SEGURADO;10/12/2020;94,66;10
TO;61596;1;AC RODOVIÁRIA - TO;11/12/2020;412,16;10
TO;61757;1;AC VIA PALMAS BRASIL;11/12/2020;162,22;1500
TO;75300095;1;AC MIRACEMA DO TOCANTINS;11/12/2020;5,8;10
TO;75300109;1;AC MIRANORTE;11/12/2020;87,47;10
TO;75300117;1;AC MONTE DO CARMO;11/12/2020;128,34;10
TO;75300125;1;AC NOVO ACORDO;11/12/2020;457,7;10
TO;75300133;1;AC PARAISO DO TOCANTINS;11/12/2020;1198,56;10
TO;75300141;1;AC PEIXE;11/12/2020;121,6;10
TO;75300150;1;AC FIGUEIROPOLIS;11/12/2020;475,37;10
TO;75300168;1;AC PIUM;11/12/2020;342,62;10
TO;75300176;1;AC TOCANTINIA;11/12/2020;0;10
TO;75300206;1;AC AURORA DO TOCANTINS;11/12/2020;210,7;10
TO;75300214;1;AC CONCEICAO DO TOCANTINS;11/12/2020;59,12;10
TO;75300222;1;AC DIANOPOLIS;11/12/2020;445,9;10
TO;75300231;1;AC NATIVIDADE;11/12/2020;5,32;10
TO;75300257;1;AC PONTE ALTA DO BOM JESUS;11/12/2020;327,4;10
TO;75300265;1;AC TAGUATINGA;11/12/2020;629,9;10
TO;75300273;1;AC PORTO NACIONAL;11/12/2020;499,91;10
TO;75300281;1;AC GURUPI;11/12/2020;419,89;10
TO;75300290;1;AC PONTE ALTA DO TOCANTINS;11/12/2020;604,77;10
TO;75300311;2;AC ANANAS;11/12/2020;451,62;10
TO;75300320;2;AC ARAGUAINA;11/12/2020;494,13;10
TO;75300338;2;AC ARAGUATINS;11/12/2020;326,51;10
TO;75300346;2;AC ARAPOEMA;11/12/2020;230,96;10
TO;75300354;2;AC AXIXA DO TOCANTINS;11/12/2020;328,02;10
TO;75300362;2;AC COLINAS DO TOCANTINS;11/12/2020;397,7;10
TO;75300371;2;AC COUTO DE MAGALHAES;11/12/2020;149,64;10
TO;75300389;2;AC FILADELFIA;11/12/2020;363,47;10
TO;75300397;2;AC GOIATINS;11/12/2020;199,62;10
TO;75300401;2;AC GUARAI;11/12/2020;387,98;10
TO;75300419;2;AC ITACAJA;11/12/2020;249,4;10
TO;75300435;2;AC ITAPORA DO TOCANTINS;11/12/2020;494,4;10
TO;75300451;2;AC PEDRO AFONSO;11/12/2020;230,49;10
TO;75300460;2;AC PRESIDENTE KENNEDY;11/12/2020;608;10
TO;75300478;2;AC SÃO SEBASTIÃO DO TOCANTINS;11/12/2020;385,73;10
TO;75300486;2;AC SITIO NOVO DO TOCANTINS;11/12/2020;495,6;10
TO;75300494;2;AC TOCANTINÓPOLIS;11/12/2020;141,4;10
TO;75300508;2;AC XAMBIOA;11/12/2020;449,43;10
TO;75300516;2;AC NOVA OLINDA;11/12/2020;677,18;10
TO;75300524;2;AC WANDERLANDIA;11/12/2020;222,35;10
TO;75300532;1;AC FATIMA;11/12/2020;266,75;10
TO;75300559;1;AC ALMAS;11/12/2020;0;10
TO;75300575;1;AC PALMEIROPOLIS;11/12/2020;272,87;10
TO;75300583;2;AC COLMEIA;11/12/2020;0;10
TO;75300591;1;AC LIZARDA;11/12/2020;24,8;10
TO;75300605;2;AC AUGUSTINOPOLIS;11/12/2020;499,93;10
TO;75300613;1;AC PALMAS;11/12/2020;2455,38;10
TO;75300621;1;AC ALIANCA DO TOCANTINS;11/12/2020;306,01;10
TO;75300630;1;AC APARECIDA DO RIO NEGRO;11/12/2020;60;10
TO;75300648;1;AC BARROLANDIA;11/12/2020;0;10
TO;75300656;2;AC BERNADO SAYÃO;11/12/2020;397,47;10
TO;75300664;2;AC BURITI DO TOCANTINS;11/12/2020;408,23;10
TO;75300672;1;AC CASEARA;11/12/2020;89,64;10
TO;75300681;1;AC COMBINADO;11/12/2020;59,19;10
TO;75300699;1;AC DIVINOPOLIS DO TOCANTINS;11/12/2020;389,28;10
TO;75300711;1;AC MARIANOPOLIS DO NORTE;11/12/2020;437,94;10
TO;75300729;1;AC NOVA ROSALANDIA;11/12/2020;410,02;10
TO;75300737;2;AC PEQUIZEIRO;11/12/2020;267,93;10
TO;75300745;2;AC PRAIA NORTE;11/12/2020;303,68;10
TO;75300753;1;AC PORTO ALEGRE DO TOCANTINS;11/12/2020;73,45;10
TO;75300761;1;AC SANTA ROSA DO TOCANTINS;11/12/2020;350,65;10
TO;75300788;1;AC SANTA TEREZA DO TOCANTINS;11/12/2020;0;10
TO;75300800;2;AC CARRASCO BONITO;11/12/2020;97,55;10
TO;75300818;1;AC LAGEADO;11/12/2020;380,6;300
TO;75300826;1;AC RIO DA CONCEICAO;11/12/2020;291,35;500
TO;75300834;2;AC RIO DOS BOIS;11/12/2020;282,75;10
TO;75300842;1;AC ABREULANDIA;11/12/2020;331,46;10
TO;75300851;2;AC ANGICO;11/12/2020;174,37;10
TO;75300869;2;AC ARAGOMINAS;11/12/2020;214,97;10
TO;75300877;2;AC ARAGUANA;11/12/2020;151,55;10
TO;75300885;2;AC BRASILANDIA DO TOCANTINS;11/12/2020;238,73;10
TO;75300893;2;AC CACHOERINHA;11/12/2020;545,99;10
TO;75300907;2;AC CAMPOS LINDOS;11/12/2020;585,53;10
TO;75300915;1;AC CARIRI DO TOCANTINS;11/12/2020;201,87;10
TO;75300923;2;AC CARMOLANDIA;11/12/2020;2,85;10
TO;75300931;2;AC DARCINÓPOLIS;11/12/2020;486,3;10
TO;75300940;2;AC ESPERANTINA;11/12/2020;26,02;10
TO;75300958;2;AC FORTALEZA DO TABOCAO;11/12/2020;130,05;10
TO;75300966;2;AC ITAPIRATINS;11/12/2020;164,68;10
TO;75300974;1;AC JAU DO TOCANTINS;11/12/2020;368,49;10
TO;75300982;1;AC LAGOA DA CONFUSAO;11/12/2020;371,25;10
TO;75300991;1;AC LAGOA DO TOCANTINS;11/12/2020;471,38;10
TO;75301008;2;AC MAURILANDIA DO TOCANTINS;11/12/2020;103,27;10
TO;75301016;2;AC PALMEIRAS DO TOCANTINS;11/12/2020;77,74;10
TO;75301024;2;AC MURICILANDIA;11/12/2020;228;10
TO;75301032;1;AC NOVO ALEGRE;11/12/2020;361,48;10
TO;75301041;1;AC NOVO JARDIM;11/12/2020;31,82;10
TO;75301059;2;AC PALMEIRANTE;11/12/2020;367,61;10
TO;75301067;2;AC PAU D´ARCO;11/12/2020;0;10
TO;75301075;2;AC PIRAQUE;11/12/2020;0;10
TO;75301083;2;AC RECURSOLANDIA;11/12/2020;262,14;10
TO;75301091;2;AC RIACHINHO;11/12/2020;2,6;10
TO;75301105;1;AC SANDOLANDIA;11/12/2020;0;10
TO;75301113;2;AC SANTA FÉ DO ARAGUAIA;11/12/2020;508,35;10
TO;75301121;2;AC SANTA MARIA DO TOCANTINS;11/12/2020;32,98;10
TO;75301130;2;AC SÃO BENTO DO TOCANTINS;11/12/2020;45,91;10
TO;75301148;2;AC SAO MIGUEL DO TOCANTINS;11/12/2020;34,76;10
TO;75301156;1;AC SAO SALVADOR DO TOCANTINS;11/12/2020;671,8;500
TO;75301164;1;AC SUCUPIRA;11/12/2020;493,5;10
TO;75301172;1;AC TAIPAS DO TOCANTINS;11/12/2020;116,65;10
TO;75301181;1;AC TAQUARALTO;11/12/2020;606,25;10
TO;75301199;2;AC CENTENARIO;11/12/2020;241,2;10
TO;75301202;2;AC AGUIARNOPOLIS;11/12/2020;245,83;10
TO;75301211;2;AC BARRA DO OURO DO TOCANTINS;11/12/2020;412,72;10
TO;75301229;2;AC BANDEIRANTES DO TOCANTINS;11/12/2020;416,87;10
TO;75301237;2;AC JUARINA;11/12/2020;201;10
TO;75301245;2;AC LUZINOPOLIS;11/12/2020;23,04;10
TO;75301253;1;AC MATEIROS;11/12/2020;302,15;10
TO;75301261;1;AC SAO FELIX DO TOCANTINS;11/12/2020;158,91;10
TO;75301270;1;AC TALISMÃ;11/12/2020;147,8;10
TO;75301288;1;AC JK PALMAS/TO;11/12/2020;1234,36;10
TO;75301326;1;AC MONTE SANTO DO TOCANTINS;11/12/2020;372,83;500
TO;75301334;1;AC CHAPADA DE AREIA;11/12/2020;43,9;500
TO;75301342;1;AC CRIXAS DO TOCANTINS;11/12/2020;434;300
TO;75301369;2;AC TUPIRATINS;11/12/2020;215,68;10
TO;75301377;2;AC TUPIRAMA;11/12/2020;146,9;300
TO;75301385;1;AC IPUEIRAS;11/12/2020;0;10
TO;75301407;2;AC SANTA TEREZINHA DO TOCANTINS;11/12/2020;260,05;10
TO;75301415;1;AC OLIVEIRA DE FATIMA;11/12/2020;0;300
TO;75301423;1;AC PUGMIL;11/12/2020;0;10
TO;75301431;1;AC ALVORADA;11/12/2020;348,45;10
TO;75301440;1;AC ARAGUACEMA;11/12/2020;407,17;10
TO;75301458;1;AC ARAGUACU;11/12/2020;232,01;10
TO;75301466;1;AC BREJINHO DE NAZARE;11/12/2020;495,64;10
TO;75301474;1;AC CRISTALANDIA;11/12/2020;182,91;10
TO;75301482;1;AC DOIS IRMAOS DO TOCANTINS;11/12/2020;14;10
TO;75301491;1;AC DUERE;11/12/2020;313,81;10
TO;75301504;1;AC FORMOSO DO ARAGUAIA;11/12/2020;567,71;10
TO;75301521;2;AC BABAÇULANDIA;11/12/2020;0;10
TO;75301547;1;AC TEOTONIO SEGURADO;11/12/2020;156,01;10
TO;75301547;1;AC TEOTONIO SEGURADO;12/12/2020;156,01;10
TO;61596;1;AC RODOVIÁRIA - TO;14/12/2020;424,35;10
TO;61757;1;AC VIA PALMAS BRASIL;14/12/2020;937,8;1500
TO;75300095;1;AC MIRACEMA DO TOCANTINS;14/12/2020;41,43;10
TO;75300109;1;AC MIRANORTE;14/12/2020;201,14;10
TO;75300117;1;AC MONTE DO CARMO;14/12/2020;177,43;10
TO;75300125;1;AC NOVO ACORDO;14/12/2020;477;10
TO;75300133;1;AC PARAISO DO TOCANTINS;14/12/2020;1173,96;10
TO;75300141;1;AC PEIXE;14/12/2020;395,19;10
TO;75300150;1;AC FIGUEIROPOLIS;14/12/2020;141,28;10
TO;75300168;1;AC PIUM;14/12/2020;342,62;10
TO;75300176;1;AC TOCANTINIA;14/12/2020;67,6;10
TO;75300192;1;AC ARRAIAS;14/12/2020;315,9;10
TO;75300214;1;AC CONCEICAO DO TOCANTINS;14/12/2020;61,02;10
TO;75300222;1;AC DIANOPOLIS;14/12/2020;257,74;10
TO;75300231;1;AC NATIVIDADE;14/12/2020;120,72;10
TO;75300257;1;AC PONTE ALTA DO BOM JESUS;14/12/2020;368,8;10
TO;75300265;1;AC TAGUATINGA;14/12/2020;637,07;10
TO;75300273;1;AC PORTO NACIONAL;14/12/2020;500;10
TO;75300281;1;AC GURUPI;14/12/2020;791,46;10
TO;75300290;1;AC PONTE ALTA DO TOCANTINS;14/12/2020;620,97;10
TO;75300311;2;AC ANANAS;14/12/2020;540,89;10
TO;75300320;2;AC ARAGUAINA;14/12/2020;469,79;10
TO;75300338;2;AC ARAGUATINS;14/12/2020;494,84;10
TO;75300346;2;AC ARAPOEMA;14/12/2020;230,96;10
TO;75300354;2;AC AXIXA DO TOCANTINS;14/12/2020;439,46;10
TO;75300362;2;AC COLINAS DO TOCANTINS;14/12/2020;1415,56;10
TO;75300371;2;AC COUTO DE MAGALHAES;14/12/2020;154,44;10
TO;75300389;2;AC FILADELFIA;14/12/2020;445,61;10
TO;75300397;2;AC GOIATINS;14/12/2020;353,47;10
TO;75300401;2;AC GUARAI;14/12/2020;392,67;10
TO;75300419;2;AC ITACAJA;14/12/2020;263,4;10
TO;75300451;2;AC PEDRO AFONSO;14/12/2020;517,19;10
TO;75300460;2;AC PRESIDENTE KENNEDY;14/12/2020;654,84;10
TO;75300478;2;AC SÃO SEBASTIÃO DO TOCANTINS;14/12/2020;392,73;10
TO;75300486;2;AC SITIO NOVO DO TOCANTINS;14/12/2020;752,79;10
TO;75300494;2;AC TOCANTINÓPOLIS;14/12/2020;158,91;10
TO;75300516;2;AC NOVA OLINDA;14/12/2020;254,58;10
TO;75300524;2;AC WANDERLANDIA;14/12/2020;111,97;10
TO;75300532;1;AC FATIMA;14/12/2020;585,73;10
TO;75300541;1;AC SILVANOPOLIS;14/12/2020;233,45;10
TO;75300559;1;AC ALMAS;14/12/2020;0;10
TO;75300575;1;AC PALMEIROPOLIS;14/12/2020;399,72;10
TO;75300583;2;AC COLMEIA;14/12/2020;44,66;10
TO;75300591;1;AC LIZARDA;14/12/2020;42,31;10
TO;75300605;2;AC AUGUSTINOPOLIS;14/12/2020;563,35;10
TO;75300613;1;AC PALMAS;14/12/2020;2576,21;10
TO;75300621;1;AC ALIANCA DO TOCANTINS;14/12/2020;340,21;10
TO;75300630;1;AC APARECIDA DO RIO NEGRO;14/12/2020;76,6;10
TO;75300648;1;AC BARROLANDIA;14/12/2020;138,5;10
TO;75300656;2;AC BERNADO SAYÃO;14/12/2020;481,47;10
TO;75300664;2;AC BURITI DO TOCANTINS;14/12/2020;532,02;10
TO;75300672;1;AC CASEARA;14/12/2020;135,88;10
TO;75300681;1;AC COMBINADO;14/12/2020;59,19;10
TO;75300699;1;AC DIVINOPOLIS DO TOCANTINS;14/12/2020;934,17;10
TO;75300702;2;AC GOIANORTE;14/12/2020;408,48;10
TO;75300711;1;AC MARIANOPOLIS DO NORTE;14/12/2020;468,64;10
TO;75300729;1;AC NOVA ROSALANDIA;14/12/2020;410,02;10
TO;75300737;2;AC PEQUIZEIRO;14/12/2020;279,93;10
TO;75300745;2;AC PRAIA NORTE;14/12/2020;107,6;10
TO;75300753;1;AC PORTO ALEGRE DO TOCANTINS;14/12/2020;73,45;10
TO;75300761;1;AC SANTA ROSA DO TOCANTINS;14/12/2020;350,65;10
TO;75300770;2;AC SAMPAIO;14/12/2020;297,26;10
TO;75300788;1;AC SANTA TEREZA DO TOCANTINS;14/12/2020;0;10
TO;75300796;1;AC SAO VALERIO DA NATIVIDADE;14/12/2020;858,75;10
TO;75300800;2;AC CARRASCO BONITO;14/12/2020;97,55;10
TO;75300818;1;AC LAGEADO;14/12/2020;380,6;300
TO;75300834;2;AC RIO DOS BOIS;14/12/2020;289,75;10
TO;75300842;1;AC ABREULANDIA;14/12/2020;86,46;10
TO;75300851;2;AC ANGICO;14/12/2020;204,97;10
TO;75300869;2;AC ARAGOMINAS;14/12/2020;76,97;10
TO;75300877;2;AC ARAGUANA;14/12/2020;151,55;10
TO;75300885;2;AC BRASILANDIA DO TOCANTINS;14/12/2020;238,73;10
TO;75300893;2;AC CACHOERINHA;14/12/2020;445,99;10
TO;75300907;2;AC CAMPOS LINDOS;14/12/2020;279,53;10
TO;75300915;1;AC CARIRI DO TOCANTINS;14/12/2020;234,28;10
TO;75300923;2;AC CARMOLANDIA;14/12/2020;2,85;10
TO;75300931;2;AC DARCINÓPOLIS;14/12/2020;480,76;10
TO;75300940;2;AC ESPERANTINA;14/12/2020;26,02;10
TO;75300958;2;AC FORTALEZA DO TABOCAO;14/12/2020;142,05;10
TO;75300966;2;AC ITAPIRATINS;14/12/2020;164,68;10
TO;75300974;1;AC JAU DO TOCANTINS;14/12/2020;464,68;10
TO;75300982;1;AC LAGOA DA CONFUSAO;14/12/2020;545,04;10
TO;75300991;1;AC LAGOA DO TOCANTINS;14/12/2020;471,38;10
TO;75301008;2;AC MAURILANDIA DO TOCANTINS;14/12/2020;191,51;10
TO;75301016;2;AC PALMEIRAS DO TOCANTINS;14/12/2020;77,74;10
TO;75301024;2;AC MURICILANDIA;14/12/2020;228;10
TO;75301032;1;AC NOVO ALEGRE;14/12/2020;361,48;10
TO;75301041;1;AC NOVO JARDIM;14/12/2020;55,82;10
TO;75301059;2;AC PALMEIRANTE;14/12/2020;367,61;10
TO;75301067;2;AC PAU D´ARCO;14/12/2020;24,51;10
TO;75301075;2;AC PIRAQUE;14/12/2020;62,54;10
TO;75301083;2;AC RECURSOLANDIA;14/12/2020;317,14;10
TO;75301091;2;AC RIACHINHO;14/12/2020;2,6;10
TO;75301105;1;AC SANDOLANDIA;14/12/2020;0;10
TO;75301113;2;AC SANTA FÉ DO ARAGUAIA;14/12/2020;253,74;10
TO;75301121;2;AC SANTA MARIA DO TOCANTINS;14/12/2020;42,58;10
TO;75301130;2;AC SÃO BENTO DO TOCANTINS;14/12/2020;174,56;10
TO;75301148;2;AC SAO MIGUEL DO TOCANTINS;14/12/2020;60,76;10
TO;75301156;1;AC SAO SALVADOR DO TOCANTINS;14/12/2020;671,8;500
TO;75301164;1;AC SUCUPIRA;14/12/2020;493,5;10
TO;75301181;1;AC TAQUARALTO;14/12/2020;1451,13;10
TO;75301199;2;AC CENTENARIO;14/12/2020;337,2;10
TO;75301202;2;AC AGUIARNOPOLIS;14/12/2020;304,83;10
TO;75301211;2;AC BARRA DO OURO DO TOCANTINS;14/12/2020;372,01;10
TO;75301229;2;AC BANDEIRANTES DO TOCANTINS;14/12/2020;428,87;10
TO;75301237;2;AC JUARINA;14/12/2020;201;10
TO;75301245;2;AC LUZINOPOLIS;14/12/2020;30,04;10
TO;75301253;1;AC MATEIROS;14/12/2020;336,95;10
TO;75301261;1;AC SAO FELIX DO TOCANTINS;14/12/2020;158,91;10
TO;75301288;1;AC JK PALMAS/TO;14/12/2020;1989,31;10
TO;75301326;1;AC MONTE SANTO DO TOCANTINS;14/12/2020;475,82;500
TO;75301334;1;AC CHAPADA DE AREIA;14/12/2020;43,9;500
TO;75301342;1;AC CRIXAS DO TOCANTINS;14/12/2020;434;300
TO;75301351;1;AC LAVANDEIRA;14/12/2020;578,88;10
TO;75301369;2;AC TUPIRATINS;14/12/2020;215,68;10
TO;75301377;2;AC TUPIRAMA;14/12/2020;168,05;300
TO;75301385;1;AC IPUEIRAS;14/12/2020;0;10
TO;75301407;2;AC SANTA TEREZINHA DO TOCANTINS;14/12/2020;318,79;10
TO;75301415;1;AC OLIVEIRA DE FATIMA;14/12/2020;0;300
TO;75301423;1;AC PUGMIL;14/12/2020;0;10
TO;75301431;1;AC ALVORADA;14/12/2020;280,5;10
TO;75301440;1;AC ARAGUACEMA;14/12/2020;366,92;10
TO;75301466;1;AC BREJINHO DE NAZARE;14/12/2020;462,44;10
TO;75301474;1;AC CRISTALANDIA;14/12/2020;212,31;10
TO;75301482;1;AC DOIS IRMAOS DO TOCANTINS;14/12/2020;28;10
TO;75301491;1;AC DUERE;14/12/2020;327,81;10
TO;75301504;1;AC FORMOSO DO ARAGUAIA;14/12/2020;334,36;10
TO;75301521;2;AC BABAÇULANDIA;14/12/2020;0;10
TO;75301547;1;AC TEOTONIO SEGURADO;14/12/2020;3,71;10
TO;61596;1;AC RODOVIÁRIA - TO;15/12/2020;440,04;10
TO;61757;1;AC VIA PALMAS BRASIL;15/12/2020;158,25;1500
TO;75300095;1;AC MIRACEMA DO TOCANTINS;15/12/2020;396,65;10
TO;75300109;1;AC MIRANORTE;15/12/2020;302,16;10
TO;75300117;1;AC MONTE DO CARMO;15/12/2020;73,81;10
TO;75300125;1;AC NOVO ACORDO;15/12/2020;549;10
TO;75300133;1;AC PARAISO DO TOCANTINS;15/12/2020;1184,37;10
TO;75300141;1;AC PEIXE;15/12/2020;107,01;10
TO;75300150;1;AC FIGUEIROPOLIS;15/12/2020;239,25;10
TO;75300168;1;AC PIUM;15/12/2020;410,91;10
TO;75300176;1;AC TOCANTINIA;15/12/2020;67,6;10
TO;75300192;1;AC ARRAIAS;15/12/2020;454,36;10
TO;75300214;1;AC CONCEICAO DO TOCANTINS;15/12/2020;89,67;10
TO;75300222;1;AC DIANOPOLIS;15/12/2020;232,24;10
TO;75300231;1;AC NATIVIDADE;15/12/2020;160,92;10
TO;75300249;1;AC PARANA;15/12/2020;187,71;300
TO;75300257;1;AC PONTE ALTA DO BOM JESUS;15/12/2020;522,69;10
TO;75300265;1;AC TAGUATINGA;15/12/2020;862,57;10
TO;75300273;1;AC PORTO NACIONAL;15/12/2020;500;10
TO;75300281;1;AC GURUPI;15/12/2020;82,36;10
TO;75300303;1;AC RIO SONO;15/12/2020;180,08;10
TO;75300311;2;AC ANANAS;15/12/2020;90,24;10
TO;75300320;2;AC ARAGUAINA;15/12/2020;690,53;10
TO;75300338;2;AC ARAGUATINS;15/12/2020;407,52;10
TO;75300346;2;AC ARAPOEMA;15/12/2020;305,9;10
TO;75300354;2;AC AXIXA DO TOCANTINS;15/12/2020;351,5;10
TO;75300362;2;AC COLINAS DO TOCANTINS;15/12/2020;370,98;10
TO;75300371;2;AC COUTO DE MAGALHAES;15/12/2020;154,44;10
TO;75300389;2;AC FILADELFIA;15/12/2020;585,89;10
TO;75300397;2;AC GOIATINS;15/12/2020;383,77;10
TO;75300401;2;AC GUARAI;15/12/2020;343,1;10
TO;75300419;2;AC ITACAJA;15/12/2020;335,4;10
TO;75300435;2;AC ITAPORA DO TOCANTINS;15/12/2020;494,4;10
TO;75300443;2;AC NAZARE;15/12/2020;479,85;10
TO;75300451;2;AC PEDRO AFONSO;15/12/2020;682,89;10
TO;75300460;2;AC PRESIDENTE KENNEDY;15/12/2020;702,84;10
TO;75300478;2;AC SÃO SEBASTIÃO DO TOCANTINS;15/12/2020;392,73;10
TO;75300486;2;AC SITIO NOVO DO TOCANTINS;15/12/2020;307,04;10
TO;75300494;2;AC TOCANTINÓPOLIS;15/12/2020;415,79;10
TO;75300508;2;AC XAMBIOA;15/12/2020;259,26;10
TO;75300516;2;AC NOVA OLINDA;15/12/2020;517,48;10
TO;75300524;2;AC WANDERLANDIA;15/12/2020;134,03;10
TO;75300532;1;AC FATIMA;15/12/2020;585,73;10
TO;75300541;1;AC SILVANOPOLIS;15/12/2020;233,45;10
TO;75300559;1;AC ALMAS;15/12/2020;0;10
TO;75300567;1;AC PINDORAMA DO TOCANTINS;15/12/2020;287,28;10
TO;75300575;1;AC PALMEIROPOLIS;15/12/2020;172,53;10
TO;75300583;2;AC COLMEIA;15/12/2020;0;10
TO;75300591;1;AC LIZARDA;15/12/2020;42,31;10
TO;75300605;2;AC AUGUSTINOPOLIS;15/12/2020;944,97;10
TO;75300613;1;AC PALMAS;15/12/2020;4427,8;10
TO;75300621;1;AC ALIANCA DO TOCANTINS;15/12/2020;0;10
TO;75300630;1;AC APARECIDA DO RIO NEGRO;15/12/2020;0;10
TO;75300648;1;AC BARROLANDIA;15/12/2020;177,5;10
TO;75300656;2;AC BERNADO SAYÃO;15/12/2020;499,47;10
TO;75300664;2;AC BURITI DO TOCANTINS;15/12/2020;567,22;10
TO;75300672;1;AC CASEARA;15/12/2020;166,63;10
TO;75300681;1;AC COMBINADO;15/12/2020;222,19;10
TO;75300699;1;AC DIVINOPOLIS DO TOCANTINS;15/12/2020;961,72;10
TO;75300711;1;AC MARIANOPOLIS DO NORTE;15/12/2020;575,26;10
TO;75300729;1;AC NOVA ROSALANDIA;15/12/2020;410,02;10
TO;75300737;2;AC PEQUIZEIRO;15/12/2020;358,67;10
TO;75300745;2;AC PRAIA NORTE;15/12/2020;164,2;10
TO;75300753;1;AC PORTO ALEGRE DO TOCANTINS;15/12/2020;19,45;10
TO;75300761;1;AC SANTA ROSA DO TOCANTINS;15/12/2020;350,65;10
TO;75300770;2;AC SAMPAIO;15/12/2020;297,26;10
TO;75300788;1;AC SANTA TEREZA DO TOCANTINS;15/12/2020;0;10
TO;75300796;1;AC SAO VALERIO DA NATIVIDADE;15/12/2020;481,81;10
TO;75300800;2;AC CARRASCO BONITO;15/12/2020;97,55;10
TO;75300818;1;AC LAGEADO;15/12/2020;292,85;300
TO;75300834;2;AC RIO DOS BOIS;15/12/2020;303,75;10
TO;75300842;1;AC ABREULANDIA;15/12/2020;92,76;10
TO;75300851;2;AC ANGICO;15/12/2020;216,97;10
TO;75300869;2;AC ARAGOMINAS;15/12/2020;164,06;10
TO;75300877;2;AC ARAGUANA;15/12/2020;175,55;10
TO;75300885;2;AC BRASILANDIA DO TOCANTINS;15/12/2020;334,73;10
TO;75300893;2;AC CACHOERINHA;15/12/2020;445,99;10
TO;75300907;2;AC CAMPOS LINDOS;15/12/2020;293,53;10
TO;75300915;1;AC CARIRI DO TOCANTINS;15/12/2020;253,18;10
TO;75300923;2;AC CARMOLANDIA;15/12/2020;2,85;10
TO;75300931;2;AC DARCINÓPOLIS;15/12/2020;487,76;10
TO;75300940;2;AC ESPERANTINA;15/12/2020;0;10
TO;75300958;2;AC FORTALEZA DO TABOCAO;15/12/2020;142,05;10
TO;75300966;2;AC ITAPIRATINS;15/12/2020;164,68;10
TO;75300974;1;AC JAU DO TOCANTINS;15/12/2020;480,23;10
TO;75300982;1;AC LAGOA DA CONFUSAO;15/12/2020;309,74;10
TO;75300991;1;AC LAGOA DO TOCANTINS;15/12/2020;471,38;10
TO;75301008;2;AC MAURILANDIA DO TOCANTINS;15/12/2020;191,51;10
TO;75301016;2;AC PALMEIRAS DO TOCANTINS;15/12/2020;103,54;10
TO;75301024;2;AC MURICILANDIA;15/12/2020;228;10
TO;75301032;1;AC NOVO ALEGRE;15/12/2020;361,48;10
TO;75301041;1;AC NOVO JARDIM;15/12/2020;86,82;10
TO;75301059;2;AC PALMEIRANTE;15/12/2020;427,61;10
TO;75301067;2;AC PAU D´ARCO;15/12/2020;0;10
TO;75301075;2;AC PIRAQUE;15/12/2020;81,74;10
TO;75301091;2;AC RIACHINHO;15/12/2020;0;10
TO;75301105;1;AC SANDOLANDIA;15/12/2020;0;10
TO;75301113;2;AC SANTA FÉ DO ARAGUAIA;15/12/2020;253,74;10
TO;75301121;2;AC SANTA MARIA DO TOCANTINS;15/12/2020;77,38;10
TO;75301130;2;AC SÃO BENTO DO TOCANTINS;15/12/2020;213,67;10
TO;75301148;2;AC SAO MIGUEL DO TOCANTINS;15/12/2020;77,41;10
TO;75301164;1;AC SUCUPIRA;15/12/2020;493,5;10
TO;75301172;1;AC TAIPAS DO TOCANTINS;15/12/2020;128,65;10
TO;75301181;1;AC TAQUARALTO;15/12/2020;815,48;10
TO;75301199;2;AC CENTENARIO;15/12/2020;337,2;10
TO;75301202;2;AC AGUIARNOPOLIS;15/12/2020;582,57;10
TO;75301211;2;AC BARRA DO OURO DO TOCANTINS;15/12/2020;310,26;10
TO;75301229;2;AC BANDEIRANTES DO TOCANTINS;15/12/2020;456,2;10
TO;75301237;2;AC JUARINA;15/12/2020;319;10
TO;75301245;2;AC LUZINOPOLIS;15/12/2020;30,04;10
TO;75301253;1;AC MATEIROS;15/12/2020;815,3;10
TO;75301261;1;AC SAO FELIX DO TOCANTINS;15/12/2020;165,91;10
TO;75301270;1;AC TALISMÃ;15/12/2020;223,6;10
TO;75301288;1;AC JK PALMAS/TO;15/12/2020;1295,13;10
TO;75301326;1;AC MONTE SANTO DO TOCANTINS;15/12/2020;418,41;500
TO;75301334;1;AC CHAPADA DE AREIA;15/12/2020;57,9;500
TO;75301342;1;AC CRIXAS DO TOCANTINS;15/12/2020;434;300
TO;75301351;1;AC LAVANDEIRA;15/12/2020;646,68;10
TO;75301369;2;AC TUPIRATINS;15/12/2020;215,68;10
TO;75301377;2;AC TUPIRAMA;15/12/2020;274,85;300
TO;75301385;1;AC IPUEIRAS;15/12/2020;0;10
TO;75301423;1;AC PUGMIL;15/12/2020;0;10
TO;75301431;1;AC ALVORADA;15/12/2020;260,93;10
TO;75301440;1;AC ARAGUACEMA;15/12/2020;384,52;10
TO;75301458;1;AC ARAGUACU;15/12/2020;275,86;10
